Study;Drug;Time;DV ;DV_CHR;Time_unit;DV_unit;DV_type;Dose_mg;Frequency;n_subjects
Yu2020;Inotersen;56.89974835;8.685071744;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;58.17665407;8.653468107;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;59.43126821;8.580295109;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;60.72988669;8.539481645;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;61.88872443;8.465701905;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;63.2406346;8.422004976;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;64.65929801;8.363705806;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;66.0555948;8.318219279;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;67.39631052;8.255275938;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;68.76385568;8.216541575;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;70.10450892;8.1598234;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;71.53290642;8.12712556;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;73.02223575;8.092541307;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;74.51154615;8.059843468;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;76.00088811;8.024001605;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;77.49021745;7.989417352;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;78.97958149;7.951374674;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;80.46888558;7.919305639;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;81.95821492;7.884721386;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;83.44756634;7.847936317;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;84.93684834;7.818068098;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;86.42614613;7.786627868;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;87.91543444;7.756130845;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;89.40473222;7.724690615;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;90.89401107;7.695136798;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;92.38317633;7.676901465;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;93.87237946;7.654893304;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;95.36162991;7.628169108;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;96.85079202;7.610248177;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;98.34003931;7.583838384;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;99.82919826;7.566231855;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;101.3183888;7.545481303;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;102.8075919;7.523473142;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;104.2967824;7.50272259;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;105.7859729;7.481972038;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;107.2750435;7.473168774;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;108.7641141;7.464365509;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;110.2533267;7.441414141;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;111.7423878;7.433554084;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;113.2315215;7.418462773;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;114.7207183;7.397083417;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;116.2098552;7.381677704;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;117.6990489;7.36061275;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;119.1881794;7.345835842;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;120.6772311;7.338918991;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;122.1664437;7.315967623;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;123.6555206;7.306535554;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;125.1445817;7.298675497;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;126.6337975;7.275409726;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;128.1228681;7.266606462;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;129.611945;7.257174393;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;131.1011197;7.237995853;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;132.5902155;7.22667737;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;134.0793082;7.215673289;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;135.5682905;7.215673289;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;137.0572696;7.215987691;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;138.5462455;7.216616496;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;140.035395;7.199953174;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;141.5244625;7.191464312;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;143.0134447;7.191464312;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;144.502427;7.191464312;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;145.9914092;7.191464312;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;147.4805429;7.176373002;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;148.9696009;7.168827346;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;150.4587725;7.149963208;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;151.9478872;7.136758312;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;153.4369421;7.129527059;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;154.9261357;7.108462104;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;156.415118;7.108462104;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;157.9041002;7.108462104;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;159.3930825;7.108462104;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;160.882172;7.097772426;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;162.371189;7.094314001;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;163.8602375;7.087711553;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;165.349428;7.066961001;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;166.8384102;7.066961001;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;168.3273925;7.066961001;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;169.8163748;7.066961001;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;171.305357;7.066961001;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;172.7943393;7.066961001;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;174.2833499;7.06413138;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;175.7724458;7.052812897;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;177.2614375;7.05186969;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;178.7504387;7.049983276;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;180.2394178;7.050297679;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;181.7285073;7.039608001;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;183.2176315;7.025459897;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;184.7066138;7.025459897;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;186.195596;7.025459897;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;187.6845783;7.025459897;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;189.1736804;7.01351261;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;190.6627132;7.008482173;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;192.1518027;6.997792494;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;193.6409238;6.983958793;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;195.1299313;6.981443575;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;196.6190271;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;198.1080094;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;199.5969916;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;201.0859739;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;202.5750729;6.958492207;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;204.0642161;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;205.5531983;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;207.0421806;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;208.5311628;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;210.0201451;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;211.5091273;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;212.9980339;6.950003345;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;214.4868142;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;215.9757964;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;217.4647787;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;218.9537641;6.96981069;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;220.4427432;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;221.9317254;6.970125092;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;223.4208244;6.958492207;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;224.9099676;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;226.3989499;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;227.8880583;6.929881597;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;229.3770532;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;230.8660355;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;232.3550177;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;233.8439652;6.932082414;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;235.3328434;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;236.8218256;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;238.3108079;6.942457689;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;239.7997712;6.944344103;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;241.2888355;6.936169643;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;242.7778935;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;244.2668757;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;245.755858;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;247.2448402;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;248.7338225;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;250.2228047;6.928623988;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;251.7119069;6.916676701;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;253.2010469;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;254.6900292;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;256.1790114;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;257.6679937;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;259.1569286;6.90567262;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;260.6459582;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;262.1349215;6.902843;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;263.6239227;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;265.1129049;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;266.6018872;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;268.09086;6.901899793;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;269.5797949;6.906615827;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;271.068815;6.902843;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;272.5578162;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;274.0467985;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;275.5357618;6.902843;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;277.024744;6.902843;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;278.5137452;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;280.0027275;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;281.4917097;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;282.9806825;6.901899793;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;284.4696742;6.900956586;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;285.9586691;6.899698977;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;287.4477776;6.887122884;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;288.9367598;6.887122884;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;290.4259219;6.869201953;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;291.915002;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;293.4039842;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;294.8929665;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;296.3819487;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;297.870931;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;299.3598943;6.861341896;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;300.8488955;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;302.3378778;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;303.82686;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;305.3158423;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;306.8048245;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;308.2938068;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;309.782789;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;311.2717713;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;312.7607535;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;314.2497358;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;315.7388569;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;317.2278391;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;318.7168214;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;320.2058036;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;321.6947859;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;323.1837681;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;324.6727504;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;326.1617326;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;327.6507149;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;329.1395425;6.861027493;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;330.6285406;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;332.1175228;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;333.6065051;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;335.0954873;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;336.5844696;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;338.0734518;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;339.5624341;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;341.0514163;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;342.5403986;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;344.0293808;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;345.5183631;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;347.0073453;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;348.4963276;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;349.9853098;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;351.4742921;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;352.9632744;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;354.4522566;6.859455482;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;355.941242;6.85914108;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;357.4303599;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;358.9193422;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;360.4083245;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;361.8973067;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;363.386289;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;364.8752712;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;366.3642535;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;367.8532357;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;369.342218;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;370.8312002;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;372.3201825;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;373.8091647;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;375.298147;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;376.7871292;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;378.2761115;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;379.7650937;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;381.254076;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;382.7430582;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;384.2320405;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;385.7210228;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;387.210005;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;388.6989873;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;390.1879695;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;391.6769518;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;393.165934;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;394.6549163;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;396.1438985;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;397.6328808;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;399.1220397;6.828015252;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;400.6110756;6.822670413;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;402.1000957;6.818897585;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;403.589078;6.818897585;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;405.0780697;6.817954378;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;406.5670141;6.821727206;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;408.0559869;6.822670413;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;409.5449502;6.824556827;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;411.0339987;6.817954378;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;412.5228548;6.83053047;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;414.0116856;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;415.5006678;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;416.9896501;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;418.4786323;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;419.9677566;6.831473677;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;421.4568082;6.824556827;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;422.9458283;6.820783999;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;424.4347917;6.822670413;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;425.9238212;6.817954378;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;427.4127656;6.821727206;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;428.9017858;6.817954378;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;430.3907396;6.820783999;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;431.8797124;6.821727206;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;433.3686599;6.825185631;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;434.8574371;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;436.3464194;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;437.8354016;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;439.3243839;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;440.8133661;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;442.3023484;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;443.7913306;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;445.2803129;6.845621781;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;446.708351;6.848734364;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;447.970824;6.753296862;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;448.4118805;6.526678113;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;449.2103352;6.394873682;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;448.8007841;6.740139809;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;450.563846;6.405772961;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;452.0513863;6.549454813;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;453.5387783;6.707913573;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;454.9701744;6.826024037;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;455.0475257;6.665289604;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;455.54978;6.514179243;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;456.3761592;6.385218911;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;457.2540209;6.463218753;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;457.7385349;6.355782996;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;458.6684418;6.525412284;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;460.0046103;6.639763131;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;460.983236;6.753108904;TTR;days;Absolute;OBS;150;Weekly;1
Yu2020;Inotersen;461.454964;6.956291391;TTR;days;Absolute;OBS;150;Weekly;1
